header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T21-0217   
 Petition Number:  14961",,2006 14TH AV,Elan Lambert,Brittni Lothlen ,Tenant,12-13-2021,03-28-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
12-13-2021
Deficient Completed
12-21-2021
Analyst Assigned Completed
12-21-2021
Hearing Officer Assigned Completed
12-21-2021
Case assigned Action needed
12-21-2021
Updated Party Contact Information Submitted
12-21-2021
Updated Party Contact Information Submitted
12-21-2021
Additional documentation Submitted
12-22-2021
Additional documentation Submitted
12-22-2021
Additional documentation Submitted
12-22-2021
Additional documentation Submitted
12-22-2021
Additional documentation Submitted
12-22-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Additional documentation Submitted
12-28-2021
Deficiency Letter Mailed Notification sent
12-30-2021
Additional documentation Submitted
01-07-2022
Additional documentation Submitted
01-07-2022
Additional documentation Submitted
01-07-2022
Additional documentation Submitted
01-07-2022
Additional documentation Submitted
01-07-2022
Additional documentation Submitted
01-07-2022
Additional documentation Submitted
01-08-2022
Owner Response Due Action needed
02-11-2022
Owner response submitted Submitted
02-07-2022
Additional documentation Submitted
02-08-2022
Owner response submitted Submitted
02-08-2022
Deficient Completed
02-10-2022
Hearing date scheduled Completed
03-28-2022
Notice of case mailed Completed
02-10-2022
Updated Party Contact Information Submitted
03-08-2022
Updated Party Contact Information Submitted
03-11-2022
Updated Party Contact Information Submitted
03-11-2022
Updated Party Contact Information Submitted
03-11-2022
Other Notification sent
03-11-2022
Document(s) Submitted Submitted
03-21-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:     
 Petition Number:  14960",,"3371 WISCONSIN ST
Apt B",,,Tenant,12-10-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
12-10-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0216   
 Petition Number:  14959",,"3371 Wisconsin Street
Apt B",Linda Moroz,Robert Costa,Tenant,12-10-2021,03-01-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
12-10-2021
Deficient Completed
12-21-2021
Analyst Assigned Completed
12-21-2021
Hearing Officer Assigned Completed
12-21-2021
Case assigned Action needed
12-21-2021
Updated Party Contact Information Submitted
12-21-2021
Deficient Completed
12-27-2021
Hearing date scheduled Completed
03-01-2022
Updated Party Contact Information Submitted
12-27-2021
Notice of case mailed Completed
12-28-2021
Owner response submitted Completed
01-05-2022
Other Completed
02-22-2022
Hearing Completed/Decision In-Process Completed
03-01-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T22-0002   
 Petition Number:  14958",,"1257 75TH AV
B",Linda Moroz,Robert Costa,Tenant,12-07-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
12-07-2021
Deficient Completed
01-24-2022
Analyst Assigned Completed
01-24-2022
Hearing Officer Assigned Completed
01-24-2022
Case assigned Action needed
01-24-2022
Other Completed
02-11-2022
Other Completed
03-02-2022
Involuntary Dismissal Submitted
03-15-2022
Other Completed
03-16-2022","GROUNDS DESCRIPTION
Contesting an Exemption I wish to contest an exemption from the Rent Adjustment Ordinance because the exemption was based on fraud or mistake.  ",,2022-03-22
"CASE NUMBER:  T21-0214   
 Petition Number:  14957",,2646 62ND AV,Elan Lambert,Brittni Lothlen ,Tenant,12-05-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
12-05-2021
Updated Party Contact Information Submitted
12-21-2021
Analyst Assigned Completed
12-21-2021
Hearing Officer Assigned Completed
12-21-2021
Case assigned Action needed
12-21-2021
Updated Party Contact Information Submitted
12-21-2021
Deficient Completed
12-21-2021
Deficiency Letter Mailed Notification sent
12-30-2021
Owner response submitted Submitted
01-10-2022
Updated Party Contact Information Submitted
01-11-2022
Updated Party Contact Information Submitted
01-11-2022
Updated Party Contact Information Submitted
01-11-2022
Involuntary Dismissal In-process
02-01-2022
Involuntary Dismissal Completed
02-02-2022
Appeal Due Action needed
02-22-2022","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  L21-0062   
 Petition Number:  14955",,1626 25TH AV,Elan Lambert,Brittni Lothlen ,Property Owner,11-24-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
11-24-2021
Additional documentation Submitted
11-24-2021
Additional documentation Submitted
11-24-2021
Deficient Completed
12-14-2021
Analyst Assigned Completed
12-14-2021
Hearing Officer Assigned Completed
12-14-2021
Case assigned Action needed
12-14-2021
Updated Party Contact Information Submitted
12-14-2021
Updated Party Contact Information Submitted
12-14-2021
Updated Party Contact Information Submitted
12-14-2021
File Review Completed
12-15-2021
File Review Completed
12-15-2021
Deficiency Letter Mailed Notification sent
12-17-2021
Additional documentation Submitted
12-17-2021
Administrative Decision In-process
01-24-2022",,"REASON
Capital Improvements",2022-03-22
"CASE NUMBER:  T21-0213   
 Petition Number:  14954",,"399 OAKLAND AV
3",Linda Moroz,Robert Costa,Tenant,11-22-2021,02-24-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
11-22-2021
Additional documentation Submitted
11-23-2021
Analyst Assigned Completed
12-20-2021
Hearing Officer Assigned Completed
12-20-2021
Hearing date scheduled Completed
02-24-2022
Case assigned Completed
12-20-2021
Updated Party Contact Information Submitted
12-20-2021
Updated Party Contact Information Submitted
12-20-2021
Updated Party Contact Information Submitted
12-20-2021
Notice of case mailed Completed
12-23-2021
Updated Party Contact Information Submitted
12-27-2021
Owner response submitted Completed
12-17-2021
Administrative Decision Submitted
02-05-2022
Other Completed
02-09-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0200   
 Petition Number:  14953",,2103 34th Avenue,Elan Lambert,Brittni Lothlen ,Tenant,11-05-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Updated Party Contact Information Submitted
12-07-2021
Updated Party Contact Information Submitted
12-07-2021
Deficiency Letter Mailed Notification sent
12-07-2021
Petition submitted Submitted
11-05-2021
Deficient Completed
11-22-2021
Analyst Assigned Completed
11-22-2021
Hearing Officer Assigned Completed
11-22-2021
Case assigned Action needed
11-22-2021
Administrative Decision Submitted
01-14-2022
Administrative Decision Completed
01-21-2022
Appeal Due Action needed
02-10-2022","GROUNDS DESCRIPTION
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Code Violation I received a rent increase and do not believe I should have to pay it because a government agency has cited my unit for serious health, safety, fire, or building code violations. (You must attach copy of citation to petition.)
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)
Unlawfully charged I am being unlawfully charged for utilities
Contesting an Exemption I wish to contest an exemption from the Rent Adjustment Ordinance because the exemption was based on fraud or mistake.  
Rent Initiation The initial rent amount when I first moved in was unlawful because the property owner was not permitted to set the initial rent without limitation. O.M.C. § 8.22.080 (C). ",,2022-03-22
"CASE NUMBER:  L21-0057   
 Petition Number:  14952",,3901-3911 Piedmont Avenue,Linda Moroz,Robert Costa,Property Owner,11-04-2021,02-08-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Other Completed
12-10-2021
Petition submitted Submitted
11-04-2021
Deficient Completed
11-22-2021
Analyst Assigned Completed
11-22-2021
Hearing Officer Assigned Completed
11-22-2021
Case assigned Action needed
11-22-2021
Updated Party Contact Information Submitted
11-22-2021
Updated Party Contact Information Submitted
11-22-2021
Updated Party Contact Information Submitted
11-22-2021
Updated Party Contact Information Submitted
11-22-2021
Updated Party Contact Information Submitted
11-22-2021
Updated Party Contact Information Submitted
11-22-2021
Other Completed
12-14-2021
Deficient Completed
12-15-2021
Hearing date scheduled Completed
02-08-2022
Updated Party Contact Information Submitted
12-15-2021
Updated Party Contact Information Submitted
12-15-2021
Updated Party Contact Information Submitted
12-15-2021
Updated Party Contact Information Submitted
12-15-2021
Updated Party Contact Information Submitted
12-15-2021
Updated Party Contact Information Submitted
12-15-2021
Notice of case mailed Completed
12-16-2021
Updated Party Contact Information Submitted
12-16-2021
Updated Party Contact Information Submitted
12-16-2021
Updated Party Contact Information Submitted
12-16-2021
Updated Party Contact Information Submitted
12-16-2021
Updated Party Contact Information Submitted
12-16-2021
Updated Party Contact Information Submitted
12-16-2021
Tenant response submitted Completed
01-11-2022
Other Completed
01-18-2022
Other Completed
01-27-2022
Other Completed
02-01-2022
Hearing Completed/Decision In-Process Completed
03-03-2022",,"REASON
Capital Improvements",2022-03-22
"CASE NUMBER:  T21-0199   
 Petition Number:  14951",,1130 3rd Avenue,Marguerita Fa-Kaji,Ava Silveira,Tenant,11-04-2021,02-02-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
11-04-2021
Analyst Assigned Completed
11-22-2021
Hearing Officer Assigned Completed
11-22-2021
Hearing date scheduled Completed
02-02-2022
Case assigned Completed
11-22-2021
Notice of case mailed Completed
12-02-2021
Deficiency Letter Mailed Completed
12-17-2021
Document(s) Submitted Submitted
12-27-2021
Owner Response Due Action needed
12-22-2021
Other Notification sent
01-05-2022
Administrative Decision Submitted
01-13-2022
Administrative Decision Completed
01-13-2022
Appeal Due Action needed
02-02-2022","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  T21-0194   
 Petition Number:  14950",044 496401500,1222 92nd Avenue,Marguerita Fa-Kaji,Ava Silveira,Tenant,11-01-2021,02-01-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
11-01-2021
Analyst Assigned Completed
11-22-2021
Hearing Officer Assigned Completed
11-22-2021
Hearing date scheduled Completed
02-01-2022
Case assigned Completed
11-22-2021
Notice of case mailed Completed
12-02-2021
Updated Party Contact Information Submitted
12-22-2021
Owner Response Due Action needed
12-06-2021
Other Notification sent
01-05-2022
Translation services requested Completed
01-06-2022
Voluntary Dismissal Submitted
01-31-2022
Voluntary Dismissal Before Hearing Submitted
01-31-2022
Updated Party Contact Information Submitted
01-31-2022
Updated Party Contact Information Submitted
01-31-2022
Other Completed
01-31-2022
Other Completed
02-01-2022","GROUNDS DESCRIPTION
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0212   
 Petition Number:  14949",,"2162 45TH AV
1st floor",Marguerita Fa-Kaji,Ava Silveira,Tenant,11-20-2021,04-06-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
11-20-2021
Deficient Completed
12-20-2021
Analyst Assigned Completed
12-20-2021
Hearing Officer Assigned Completed
12-20-2021
Case assigned Action needed
12-20-2021
Document(s) Submitted Submitted
12-28-2021
Deficient Completed
02-10-2022
Hearing date scheduled Completed
04-06-2022
Notice of case mailed Completed
02-10-2022
Updated Party Contact Information Submitted
02-10-2022
Updated Party Contact Information Submitted
02-10-2022
Updated Party Contact Information Submitted
02-10-2022
Updated Party Contact Information Submitted
02-10-2022
Other Notification sent
03-04-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
