header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T09-0203   
 Petition Number:  8026",,"629 E. 19th St #104
#104",Barbara Kong-Brown,Connie Taylor,Tenant,11-23-2009,01-28-2010,,,"Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-28-2010
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017
Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0202   
 Petition Number:  8025",,"403 38th Street #3
#3",Stephen Kasdin,Keith Mason,Tenant,11-20-2009,02-18-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-18-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.",,2022-03-26
"CASE NUMBER:  T09-0201   
 Petition Number:  8024",,1062 Alcatraz Avenue,Barbara Kong-Brown,Connie Taylor,Tenant,11-16-2009,01-25-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-25-2010
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0200   
 Petition Number:  8023",,"2026 Park Blvd. #2
#2",Stephen Kasdin,Keith Mason,Tenant,11-04-2009,01-22-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-22-2010
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0199   
 Petition Number:  8022",,"350 Hanover Av. #101
#101",Barbara Kong-Brown,Connie Taylor,Tenant,11-02-2009,01-12-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-12-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0198   
 Petition Number:  8021",,"350 Hanover Av. #306
#306",Barbara Kong-Brown,Connie Taylor,Tenant,11-02-2009,01-12-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-12-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0197   
 Petition Number:  8020",,"350 Hanover Av. #105
#105",Barbara Kong-Brown,Connie Taylor,Tenant,11-02-2009,01-12-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-12-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0196   
 Petition Number:  8019",,5914 Brann St,Barbara Kong-Brown,Keith Mason,Tenant,10-30-2009,01-19-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-19-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0195   
 Petition Number:  8018",,"3761 Park Boulevard Way #410
#410",Stephen Kasdin,Connie Taylor,Tenant,10-30-2009,12-10-2009,,01-25-2010,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
12-10-2009
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
03-11-2010
Activity
Appeal Hearing Date
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T09-0194   
 Petition Number:  8017",,"473 Stow Avenue #3
#3",Stephen Kasdin,Keith Mason,Tenant,10-28-2009,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T09-0193   
 Petition Number:  8016",,"814 12th St #B
#B",Stephen Kasdin,Connie Taylor,Tenant,10-28-2009,01-04-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-04-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T09-0192   
 Petition Number:  8015",,"1729 Seminary Ave #G
#G",Barbara Kong-Brown,Keith Mason,Tenant,10-28-2009,12-07-2009,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
12-07-2009
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T09-0191   
 Petition Number:  8014",,"350 Hanover Ave #302
#302",Barbara Kong-Brown,Connie Taylor,Tenant,10-22-2009,01-12-2010,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-12-2010
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
